episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2526, 3835.6887505054474, 1, 10.127007781004068, 249, 748504,                                             748504, 0.0, 9494.48828125
2527, 3692.709477484459, 1, 9.090670974983368, 228, 748732,                                             748732, 0.0, 9270.6044921875
2528, 3568.9100627303123, 1, 3.125426374026574, 78, 748810,                                             748810, 0.0, 8904.9150390625
2529, -2981.8957425951958, 3, 4.914840844023274, 114, 748924,                                             748924, 0.0, 10665.74609375
2530, 159.16891780681908, 4, 9.927254073991207, 238, 749162,                                             749162, 0.0, 10962.462890625
2531, 3756.9367050528526, 1, 6.217185068002436, 152, 749314,                                             749314, 0.0, 9415.986328125
2532, 3623.6303793787956, 1, 4.108132777997525, 92, 749406,                                             749406, 0.0, 11205.6064453125
2533, 3820.517820417881, 1, 8.745229222025955, 220, 749626,                                             749626, 0.0, 8126.78955078125
2534, 3601.842557758093, 1, 3.7067289630067535, 93, 749719,                                             749719, 0.0, 7709.1767578125
2535, 3427.340557128191, 1, 6.050746413005982, 145, 749864,                                             749864, 0.0, 7057.33154296875
2536, 3595.154492855072, 1, 2.910688528994797, 58, 749922,                                             749922, 0.0, 8498.8896484375
2537, 348.330528691411, 4, 10.528590014990186, 298, 750220,                                             750220, 0.0, 8405.53515625
2538, 117.20643233740702, 4, 9.93131287099095, 254, 750474,                                             750474, 0.0, 9028.9443359375
2539, 3619.368901608628, 1, 6.465141243999824, 169, 750643,                                             750643, 0.0, 7253.283203125
2540, 3746.158074274659, 1, 8.735654316988075, 216, 750859,                                             750859, 0.0, 8115.21923828125
2541, 3672.139951489866, 1, 5.257651188003365, 126, 750985,                                             750985, 0.0, 5501.236328125
2542, -3119.5654012011364, 3, 5.110829060984543, 128, 751113,                                             751113, 0.0, 7539.70556640625
2543, 3692.417345377151, 1, 5.465729709016159, 135, 751248,                                             751248, 0.0, 8070.3935546875
2544, 3791.7122051119804, 1, 8.119885737018194, 196, 751444,                                             751444, 0.0, 9062.7578125
2545, 3649.689882963896, 1, 5.937919674994191, 145, 751589,                                             751589, 0.0, 12232.2705078125
2546, 3618.2200639247894, 1, 3.1266233590140473, 69, 751658,                                             751658, 0.0, 11586.4873046875
2547, 3051.8775177001953, 1, 10.05031612701714, 273, 751931,                                             751931, 0.0, 11083.123046875
2548, 3806.094878435135, 1, 6.736527102999389, 163, 752094,                                             752094, 0.0, 11020.0771484375
2549, 3759.707405924797, 1, 6.115425272000721, 155, 752249,                                             752249, 0.0, 9213.6689453125
2550, 3610.5958428382874, 1, 2.7272604659956414, 74, 752323,                                             752323, 0.0, 9635.142578125
2551, 3643.2999346256256, 1, 4.228749679023167, 100, 752423,                                             752423, 0.0, 6366.92333984375
2552, 1508.7651399970055, 1, 6.267049212008715, 158, 752581,                                             752581, 0.0, 9424.7060546875
2553, 3631.4615914821625, 1, 3.9146755390102044, 80, 752661,                                             752661, 0.0, 8480.779296875
2554, -2667.121721446514, 3, 5.518093953985954, 142, 752803,                                             752803, 0.0, 12250.26953125
2555, 164.66292682290077, 4, 9.740911965986015, 236, 753039,                                             753039, 0.0, 11047.4423828125
2556, 516.6289728879929, 4, 11.057317277998663, 280, 753319,                                             753319, 0.0, 9215.115234375
2557, 67.79070123413112, 4, 9.744306453998433, 218, 753537,                                             753537, 0.0, 9993.462890625
2558, 3988.4083226919174, 1, 9.925994710007217, 256, 753793,                                             753793, 0.0, 9302.755859375
2559, 3700.559238255024, 1, 5.458957435999764, 142, 753935,                                             753935, 0.0, 6378.1630859375
2560, 3608.411472797394, 1, 3.307237911998527, 68, 754003,                                             754003, 0.0, 11242.5537109375
2561, 3622.1523552536964, 1, 3.851500872988254, 93, 754096,                                             754096, 0.0, 8407.4970703125
2562, 3597.0537083148956, 1, 2.302851026994176, 51, 754147,                                             754147, 0.0, 7737.626953125
2563, -2950.1927491731476, 3, 3.5266724700049963, 73, 754220,                                             754220, 0.0, 12159.798828125
2564, 3992.408428966999, 1, 10.469403872994008, 269, 754489,                                             754489, 0.0, 9595.9765625
2565, 3557.4430253505707, 1, 1.7047549110138789, 35, 754524,                                             754524, 0.0, 9919.197265625
2566, 3559.5000491142273, 1, 1.9059438719996251, 36, 754560,                                             754560, 0.0, 9751.078125
2567, 3728.2194460630417, 1, 7.9248057039803825, 188, 754748,                                             754748, 0.0, 8116.1044921875
2568, -2716.910429060459, 3, 2.124161304993322, 43, 754791,                                             754791, 0.0, 14939.265625
2569, 3565.4915336966515, 1, 2.9094602020049933, 55, 754846,                                             754846, 0.0, 7582.03173828125
2570, 3617.003124177456, 1, 3.909300396015169, 84, 754930,                                             754930, 0.0, 10225.169921875
2571, 3668.88421459496, 1, 5.147734842001228, 125, 755055,                                             755055, 0.0, 9750.771484375
2572, 3673.891031548381, 1, 5.134231803996954, 124, 755179,                                             755179, 0.0, 10046.2646484375
2573, 3731.4140640497208, 1, 5.530972177977674, 131, 755310,                                             755310, 0.0, 8777.646484375
2574, 3739.4283251932357, 1, 7.718808999023167, 206, 755516,                                             755516, 0.0, 11189.2333984375
2575, 288.8967705965042, 4, 9.853050083009293, 273, 755789,                                             755789, 0.0, 9892.7578125
2576, 3574.7920080423355, 1, 1.3232142699998803, 36, 755825,                                             755825, 0.0, 7482.404296875
2577, 3633.0311926603317, 1, 5.522142043017084, 104, 755929,                                             755929, 0.0, 9289.2900390625
2578, 174.7997221481055, 4, 10.131517101981444, 219, 756148,                                             756148, 0.0, 11405.015625
2579, 3793.764517247677, 1, 7.866100387996994, 183, 756331,                                             756331, 0.0, 9283.12109375
2580, 3467.8711762428284, 1, 7.520949962985469, 199, 756530,                                             756530, 0.0, 9149.3212890625
2581, 2828.491604729905, 1, 6.852533321012743, 177, 756707,                                             756707, 0.0, 10098.021484375
2582, 3592.925035774708, 1, 3.9109035760047846, 99, 756806,                                             756806, 0.0, 9109.6201171875
2583, 3772.229685008526, 1, 7.663940383004956, 203, 757009,                                             757009, 0.0, 8204.345703125
2584, 3655.7318161427975, 1, 4.310675646003801, 113, 757122,                                             757122, 0.0, 8272.8203125
2585, 3559.3430634737015, 1, 1.726938566978788, 37, 757159,                                             757159, 0.0, 11054.349609375
2586, 3624.456448674202, 1, 3.108549172990024, 80, 757239,                                             757239, 0.0, 6134.0966796875
2587, 3582.5730369091034, 1, 2.3267991060274653, 48, 757287,                                             757287, 0.0, 9491.16796875
2588, -814.5713267922401, 4, 9.92887001100462, 249, 757536,                                             757536, 0.0, 11628.25
2589, 412.21637523174286, 4, 10.677767779998248, 263, 757799,                                             757799, 0.0, 8505.212890625
2590, 3738.20615157485, 1, 7.137844734999817, 174, 757973,                                             757973, 0.0, 11167.181640625
2591, 3624.1898571252823, 1, 3.9954823220032267, 87, 758060,                                             758060, 0.0, 10143.55859375
